algorithm_name,run_id,TOTAL_TAGS,MISSING_RATE,total_time_us,total_reader_energy_j,total_tag_energy_j,total_slots,success_slots,collision_slots,idle_slots,phy_efficiency,total_time_ms,total_time_s,total_energy_j,verification_concurrency,energy_per_tag_uj,time_efficiency_index,throughput,edp,collision_rate
Fixed (rho=4),14,600,0.1,168582.5,0.16858250000000008,0.0010472805000000009,37,0,37,0,0.0,168.5825,0.1685825,0.16962978050000008,16.216216216216218,282.7163008333335,1.4236353120875536,3559.088280218884,0.028596612471141262,1.0
Fixed (rho=3),5,600,0.1,100527.5,0.10052750000000006,0.0007159455000000001,19,0,19,0,0.0,100.5275,0.1005275,0.10124344550000006,31.57894736842105,168.73907583333343,2.3874064310760734,5968.516077690184,0.010177750467501256,1.0
Fixed (rho=2),17,1000,0.1,142720.0,0.14272000000000007,0.0015089714999999997,32,0,32,0,0.0,142.72,0.14272,0.14422897150000008,31.25,144.22897150000009,2.802690582959641,7006.726457399102,0.020584358812480014,1.0
Adaptive (Ours),2,600,0.1,90075.0,0.09007500000000003,0.000621036,20,0,20,0,0.0,90.075,0.090075,0.09069603600000004,30.0,151.16006000000007,2.6644462947543714,6661.1157368859285,0.008169445442700003,1.0
Adaptive (Ours),8,400,0.1,62552.5,0.06255250000000002,0.000314343,14,0,14,0,0.0,62.5525,0.0625525,0.06286684300000002,28.571428571428573,157.16710750000004,2.557851404819951,6394.628512049879,0.0039324781967575015,1.0
Fixed (rho=4),9,600,0.1,168582.5,0.16858250000000008,0.0010472085000000002,37,0,37,0,0.0,168.5825,0.1685825,0.1696297085000001,16.216216216216218,282.7161808333335,1.4236353120875536,3559.088280218884,0.028596600333201265,1.0
Fixed (rho=3),12,800,0.1,133062.5,0.1330625000000001,0.001190358,25,0,25,0,0.0,133.0625,0.1330625,0.1342528580000001,32.0,167.81607250000016,2.404884922498826,6012.212306247065,0.017864020917625015,1.0
Fixed (rho=2),3,1000,0.1,142720.0,0.14272000000000007,0.0015086069999999995,32,0,32,0,0.0,142.72,0.14272,0.14422860700000006,31.25,144.22860700000007,2.802690582959641,7006.726457399102,0.02058430679104001,1.0
Fixed (rho=2),14,800,0.1,113062.5,0.11306250000000002,0.0009945179999999996,25,0,25,0,0.0,113.0625,0.1130625,0.11405701800000002,32.0,142.57127250000002,2.830292979546711,7075.732448866777,0.012895571597625003,1.0
Fixed (rho=3),9,400,0.1,68005.0,0.06800500000000001,0.00035956799999999983,13,0,13,0,0.0,68.005,0.068005,0.06836456800000001,30.76923076923077,170.91142000000002,2.352768178810382,5881.920447025955,0.004649132446840001,1.0
Adaptive (Ours),5,900,0.1,133512.5,0.13351250000000003,0.0012836767499999995,30,0,30,0,0.0,133.5125,0.1335125,0.13479617675000002,30.0,149.77352972222224,2.6963767437505854,6740.941859376462,0.01799697454833438,1.0
Fixed (rho=2),4,700,0.1,99295.0,0.09929500000000004,0.0007829820000000005,22,0,22,0,0.0,99.295,0.099295,0.10007798200000004,31.818181818181817,142.96854571428577,2.8198801550934083,7049.700387733522,0.009937243222690004,1.0
Adaptive (Ours),1,500,0.1,76307.5,0.07630750000000004,0.0004552582500000002,17,0,17,0,0.0,76.3075,0.0763075,0.07676275825000005,29.41176470588235,153.5255165000001,2.6209743472135765,6552.435868033942,0.005857574175161879,1.0
Fixed (rho=4),11,400,0.1,113375.0,0.11337499999999999,0.0004983839999999999,25,0,25,0,0.0,113.375,0.113375,0.113873384,16.0,284.68345999999997,1.4112458654906284,3528.114663726571,0.012910394911,1.0
Fixed (rho=4),16,300,0.1,85765.0,0.08576500000000001,0.00029884500000000006,19,0,19,0,0.0,85.765,0.085765,0.08606384500000001,15.789473684210526,286.8794833333334,1.3991721564740862,3497.9303911852157,0.007381265666425001,1.0
Fixed (rho=2),12,1000,0.1,142720.0,0.14272000000000007,0.0015086069999999993,32,0,32,0,0.0,142.72,0.14272,0.14422860700000006,31.25,144.22860700000007,2.802690582959641,7006.726457399102,0.02058430679104001,1.0
Adaptive (Ours),14,300,0.1,48785.0,0.048785000000000016,0.00019849500000000003,11,0,11,0,0.0,48.785,0.048785,0.048983495000000016,27.272727272727273,163.2783166666667,2.4597724710464286,6149.43117761607,0.002389659803575001,1.0
Fixed (rho=4),9,100,0.1,27585.0,0.027585,5.175945e-05,6,0,6,0,0.0,27.585,0.027585,0.02763675945,16.666666666666668,276.3675945,1.450063440275512,3625.1586006887806,0.00076236000942825,1.0
Fixed (rho=4),4,700,0.1,199140.0,0.19914000000000015,0.0014120595,44,0,44,0,0.0,199.14,0.19914,0.20055205950000016,15.909090909090908,286.50294214285736,1.4060459977904993,3515.114994476248,0.03993793712883004,1.0
Fixed (rho=4),18,600,0.1,168582.5,0.16858250000000008,0.0010473525000000007,37,0,37,0,0.0,168.5825,0.1685825,0.16962985250000007,16.216216216216218,282.7164208333334,1.4236353120875536,3559.088280218884,0.028596624609081262,1.0
Fixed (rho=4),0,700,0.1,199140.0,0.19914000000000015,0.0014120595000000002,44,0,44,0,0.0,199.14,0.19914,0.20055205950000016,15.909090909090908,286.50294214285736,1.4060459977904993,3515.114994476248,0.03993793712883004,1.0
Adaptive (Ours),2,800,0.1,117610.0,0.11761000000000002,0.0010272599999999992,26,0,26,0,0.0,117.61,0.11761,0.11863726000000002,30.76923076923077,148.29657500000002,2.720857069977043,6802.142674942606,0.013952928148600004,1.0
Adaptive (Ours),8,500,0.1,76307.5,0.07630750000000004,0.00045525825000000025,17,0,17,0,0.0,76.3075,0.0763075,0.07676275825000005,29.41176470588235,153.5255165000001,2.6209743472135765,6552.435868033942,0.005857574175161879,1.0
Fixed (rho=4),3,800,0.1,226750.0,0.22675000000000023,0.0018130679999999995,50,0,50,0,0.0,226.75,0.22675,0.22856306800000023,16.0,285.7038350000003,1.4112458654906284,3528.114663726571,0.05182667566900005,1.0
Fixed (rho=4),15,200,0.1,55182.5,0.05518250000000001,0.00016054874999999995,12,0,12,0,0.0,55.1825,0.0551825,0.05534304875000001,16.666666666666668,276.71524375000007,1.4497349703257374,3624.337425814343,0.003053967787646876,1.0
Fixed (rho=4),16,800,0.1,226750.0,0.22675000000000023,0.001813067999999999,50,0,50,0,0.0,226.75,0.22675,0.22856306800000023,16.0,285.7038350000003,1.4112458654906284,3528.114663726571,0.05182667566900005,1.0
Fixed (rho=4),15,400,0.1,113375.0,0.11337499999999999,0.0004983839999999998,25,0,25,0,0.0,113.375,0.113375,0.113873384,16.0,284.68345999999997,1.4112458654906284,3528.114663726571,0.012910394911,1.0
Adaptive (Ours),16,600,0.1,90075.0,0.09007500000000003,0.0006209280000000001,20,0,20,0,0.0,90.075,0.090075,0.09069592800000004,30.0,151.15988000000007,2.6644462947543714,6661.1157368859285,0.008169435714600003,1.0
Fixed (rho=3),1,300,0.1,51737.5,0.051737500000000006,0.00022545675000000006,10,0,10,0,0.0,51.7375,0.0517375,0.051962956750000004,30.0,173.20985583333334,2.3194008214544577,5798.502053636144,0.002688433474853125,1.0
Fixed (rho=3),17,300,0.1,51737.5,0.051737500000000006,0.00022532175000000002,10,0,10,0,0.0,51.7375,0.0517375,0.051962821750000006,30.0,173.20940583333334,2.3194008214544577,5798.502053636144,0.002688426490290625,1.0
Fixed (rho=3),3,500,0.1,84260.0,0.08426000000000003,0.0005228235000000002,16,0,16,0,0.0,84.26,0.08426,0.08478282350000003,31.25,169.56564700000007,2.3736055067647754,5934.0137669119395,0.007143800708110003,1.0
Fixed (rho=4),17,500,0.1,140972.5,0.1409725,0.0007477447499999998,31,0,31,0,0.0,140.9725,0.1409725,0.14172024475,16.129032258064516,283.4404895,1.4187164163223325,3546.791040805831,0.019978657203019376,1.0
Fixed (rho=4),9,400,0.1,113375.0,0.11337499999999999,0.0004983839999999998,25,0,25,0,0.0,113.375,0.113375,0.113873384,16.0,284.68345999999997,1.4112458654906284,3528.114663726571,0.012910394911,1.0
Fixed (rho=3),7,900,0.1,151465.0,0.15146500000000013,0.0014871599999999995,29,0,29,0,0.0,151.465,0.151465,0.15295216000000011,31.03448275862069,169.94684444444457,2.3767867164031293,5941.966791007824,0.023166898914400016,1.0
Fixed (rho=2),0,800,0.1,113062.5,0.11306250000000002,0.0009945179999999996,25,0,25,0,0.0,113.0625,0.1130625,0.11405701800000002,32.0,142.57127250000002,2.830292979546711,7075.732448866777,0.012895571597625003,1.0
Fixed (rho=2),15,300,0.1,44237.5,0.04423750000000001,0.00018621675,10,0,10,0,0.0,44.2375,0.0442375,0.044423716750000015,30.0,148.07905583333337,2.712630686634643,6781.576716586606,0.0019651941697281256,1.0
Fixed (rho=4),13,100,0.1,27585.0,0.027585,5.1508800000000004e-05,6,0,6,0,0.0,27.585,0.027585,0.027636508799999997,16.666666666666668,276.36508799999996,1.450063440275512,3625.1586006887806,0.0007623530952479999,1.0
Fixed (rho=3),2,200,0.1,35482.5,0.0354825,0.0001206495,7,0,7,0,0.0,35.4825,0.0354825,0.0356031495,28.571428571428573,178.0157475,2.2546325653491155,5636.581413372789,0.00126328875213375,1.0
Adaptive (Ours),18,500,0.1,76307.5,0.07630750000000004,0.00045509625000000013,17,0,17,0,0.0,76.3075,0.0763075,0.07676259625000004,29.41176470588235,153.52519250000006,2.6209743472135765,6552.435868033942,0.0058575618133468775,1.0
Fixed (rho=2),2,700,0.1,99295.0,0.09929500000000004,0.0007830180000000002,22,0,22,0,0.0,99.295,0.099295,0.10007801800000003,31.818181818181817,142.9685971428572,2.8198801550934083,7049.700387733522,0.009937246797310003,1.0
Fixed (rho=4),3,100,0.1,27585.0,0.027585,5.21181e-05,6,0,6,0,0.0,27.585,0.027585,0.0276371181,16.666666666666668,276.371181,1.450063440275512,3625.1586006887806,0.0007623699027884999,1.0
Adaptive (Ours),14,400,0.1,62552.5,0.06255250000000002,0.000314271,14,0,14,0,0.0,62.5525,0.0625525,0.06286677100000003,28.571428571428573,157.16692750000007,2.557851404819951,6394.628512049879,0.0039324736929775015,1.0
Fixed (rho=4),18,1000,0.1,281945.0,0.281945,0.0027687964500000013,62,0,62,0,0.0,281.945,0.281945,0.28471379645,16.129032258064516,284.71379645,1.4187164163223325,3546.791040805831,0.08027363134009526,1.0
Adaptive (Ours),9,600,0.1,90075.0,0.09007500000000003,0.0006210000000000002,20,0,20,0,0.0,90.075,0.090075,0.09069600000000003,30.0,151.16000000000005,2.6644462947543714,6661.1157368859285,0.008169442200000003,1.0
Adaptive (Ours),19,1000,0.1,147267.5,0.14726750000000008,0.0015495344999999995,33,0,33,0,0.0,147.2675,0.1472675,0.14881703450000008,30.303030303030305,148.8170345000001,2.716145789125231,6790.3644728130785,0.021915912628228763,1.0
Fixed (rho=2),0,200,0.1,29657.5,0.029657499999999996,9.722474999999997e-05,7,0,7,0,0.0,29.6575,0.0296575,0.029754724749999996,28.571428571428573,148.77362374999998,2.6974626991486135,6743.656747871533,0.0008824507492731249,1.0
Fixed (rho=2),3,300,0.1,44237.5,0.04423750000000001,0.00018612675,10,0,10,0,0.0,44.2375,0.0442375,0.044423626750000014,30.0,148.0787558333334,2.712630686634643,6781.576716586606,0.0019651901883531255,1.0
Fixed (rho=2),4,400,0.1,58005.0,0.05800500000000003,0.0002979000000000001,13,0,13,0,0.0,58.005,0.058005,0.058302900000000026,30.76923076923077,145.75725000000006,2.7583828980260323,6895.95724506508,0.0033818597145000013,1.0
Fixed (rho=3),9,200,0.1,35482.5,0.0354825,0.0001206495,7,0,7,0,0.0,35.4825,0.0354825,0.0356031495,28.571428571428573,178.0157475,2.2546325653491155,5636.581413372789,0.00126328875213375,1.0
Fixed (rho=3),0,500,0.1,84260.0,0.08426000000000003,0.0005229855000000001,16,0,16,0,0.0,84.26,0.08426,0.08478298550000003,31.25,169.56597100000008,2.3736055067647754,5934.0137669119395,0.007143814358230003,1.0
Fixed (rho=4),4,800,0.1,226750.0,0.22675000000000023,0.001813067999999999,50,0,50,0,0.0,226.75,0.22675,0.22856306800000023,16.0,285.7038350000003,1.4112458654906284,3528.114663726571,0.05182667566900005,1.0
Adaptive (Ours),3,500,0.1,76307.5,0.07630750000000004,0.00045515025000000017,17,0,17,0,0.0,76.3075,0.0763075,0.07676265025000004,29.41176470588235,153.52530050000007,2.6209743472135765,6552.435868033942,0.005857565933951878,1.0
Fixed (rho=3),17,100,0.1,18402.5,0.018402499999999995,4.454775e-05,4,0,4,0,0.0,18.4025,0.0184025,0.018447047749999994,25.0,184.47047749999993,2.173617714984377,5434.044287460943,0.00033947179621937487,1.0
Adaptive (Ours),0,100,0.1,20450.0,0.020449999999999996,4.0162499999999994e-05,5,0,5,0,0.0,20.45,0.02045,0.020490162499999996,20.0,204.90162499999994,1.9559902200488999,4889.97555012225,0.0004190238231249999,1.0
Fixed (rho=4),4,300,0.1,85765.0,0.08576500000000001,0.00029891699999999994,19,0,19,0,0.0,85.765,0.085765,0.086063917,15.789473684210526,286.87972333333335,1.3991721564740862,3497.9303911852157,0.007381271841504999,1.0
Adaptive (Ours),17,300,0.1,48785.0,0.048785000000000016,0.00019840500000000005,11,0,11,0,0.0,48.785,0.048785,0.048983405000000015,27.272727272727273,163.2780166666667,2.4597724710464286,6149.43117761607,0.0023896554129250007,1.0
Fixed (rho=2),13,200,0.1,29657.5,0.029657499999999996,9.722474999999997e-05,7,0,7,0,0.0,29.6575,0.0296575,0.029754724749999996,28.571428571428573,148.77362374999998,2.6974626991486135,6743.656747871533,0.0008824507492731249,1.0
Fixed (rho=4),6,600,0.1,168582.5,0.16858250000000008,0.0010474245000000007,37,0,37,0,0.0,168.5825,0.1685825,0.16962992450000008,16.216216216216218,282.71654083333345,1.4236353120875536,3559.088280218884,0.028596636747021262,1.0
Fixed (rho=4),9,500,0.1,140972.5,0.1409725,0.0007478887499999998,31,0,31,0,0.0,140.9725,0.1409725,0.14172038875,16.129032258064516,283.4407775,1.4187164163223325,3546.791040805831,0.019978677503059376,1.0
Fixed (rho=2),11,300,0.1,44237.5,0.04423750000000001,0.00018603675000000003,10,0,10,0,0.0,44.2375,0.0442375,0.04442353675000001,30.0,148.07845583333338,2.712630686634643,6781.576716586606,0.0019651862069781255,1.0
Fixed (rho=4),10,900,0.1,254310.0,0.25431000000000026,0.0022925371499999993,56,0,56,0,0.0,254.31,0.25431,0.25660253715000025,16.071428571428573,285.11393016666693,1.41559513979002,3538.9878494750506,0.06525659122261655,1.0
Adaptive (Ours),14,100,0.1,20450.0,0.020449999999999996,4.036275e-05,5,0,5,0,0.0,20.45,0.02045,0.020490362749999998,20.0,204.90362749999997,1.9559902200488999,4889.97555012225,0.00041902791823749996,1.0
Adaptive (Ours),0,900,0.1,133512.5,0.13351250000000003,0.0012838769999999995,30,0,30,0,0.0,133.5125,0.1335125,0.13479637700000002,30.0,149.77375222222227,2.6963767437505854,6740.941859376462,0.017997001284212503,1.0
Fixed (rho=2),16,500,0.1,71760.0,0.07176000000000005,0.00043479450000000013,16,0,16,0,0.0,71.76,0.07176,0.07219479450000005,31.25,144.3895890000001,2.7870680044593086,6967.670011148271,0.005180698453320004,1.0
Fixed (rho=2),2,900,0.1,128965.0,0.12896500000000002,0.0012472424999999997,29,0,29,0,0.0,128.965,0.128965,0.13021224250000002,31.03448275862069,144.68026944444446,2.7914550459426977,6978.637614856744,0.016792821854012503,1.0
Fixed (rho=4),10,500,0.1,140972.5,0.1409725,0.0007477447499999998,31,0,31,0,0.0,140.9725,0.1409725,0.14172024475,16.129032258064516,283.4404895,1.4187164163223325,3546.791040805831,0.019978657203019376,1.0
Fixed (rho=4),11,1000,0.1,281945.0,0.281945,0.002769441750000001,62,0,62,0,0.0,281.945,0.281945,0.28471444175,16.129032258064516,284.71444175,1.4187164163223325,3546.791040805831,0.08027381327920374,1.0
Fixed (rho=3),18,200,0.1,35482.5,0.0354825,0.00012064949999999998,7,0,7,0,0.0,35.4825,0.0354825,0.0356031495,28.571428571428573,178.0157475,2.2546325653491155,5636.581413372789,0.00126328875213375,1.0
Fixed (rho=2),13,1000,0.1,142720.0,0.14272000000000007,0.0015086070000000001,32,0,32,0,0.0,142.72,0.14272,0.14422860700000006,31.25,144.22860700000007,2.802690582959641,7006.726457399102,0.02058430679104001,1.0
Fixed (rho=4),12,300,0.1,85765.0,0.08576500000000001,0.00029884500000000006,19,0,19,0,0.0,85.765,0.085765,0.08606384500000001,15.789473684210526,286.8794833333334,1.3991721564740862,3497.9303911852157,0.007381265666425001,1.0
Fixed (rho=2),19,300,0.1,44237.5,0.04423750000000001,0.00018603675,10,0,10,0,0.0,44.2375,0.0442375,0.04442353675000001,30.0,148.07845583333338,2.712630686634643,6781.576716586606,0.0019651862069781255,1.0
Fixed (rho=4),7,500,0.1,140972.5,0.1409725,0.0007477807499999996,31,0,31,0,0.0,140.9725,0.1409725,0.14172028075,16.129032258064516,283.4405615,1.4187164163223325,3546.791040805831,0.019978662278029375,1.0
Adaptive (Ours),6,200,0.1,34205.0,0.03420499999999999,0.00010522799999999999,8,0,8,0,0.0,34.205,0.034205,0.03431022799999999,25.0,171.55113999999995,2.3388393509720804,5847.0983774302,0.0011735813487399997,1.0
Fixed (rho=4),17,300,0.1,85765.0,0.08576500000000001,0.00029884500000000006,19,0,19,0,0.0,85.765,0.085765,0.08606384500000001,15.789473684210526,286.8794833333334,1.3991721564740862,3497.9303911852157,0.007381265666425001,1.0
Fixed (rho=4),12,400,0.1,113375.0,0.11337499999999999,0.0004983839999999998,25,0,25,0,0.0,113.375,0.113375,0.113873384,16.0,284.68345999999997,1.4112458654906284,3528.114663726571,0.012910394911,1.0
Fixed (rho=2),7,800,0.1,113062.5,0.11306250000000002,0.0009945179999999996,25,0,25,0,0.0,113.0625,0.1130625,0.11405701800000002,32.0,142.57127250000002,2.830292979546711,7075.732448866777,0.012895571597625003,1.0
Adaptive (Ours),18,200,0.1,34205.0,0.03420499999999999,0.00010522799999999999,8,0,8,0,0.0,34.205,0.034205,0.03431022799999999,25.0,171.55113999999995,2.3388393509720804,5847.0983774302,0.0011735813487399997,1.0
Fixed (rho=4),0,100,0.1,27585.0,0.027585,5.26194e-05,6,0,6,0,0.0,27.585,0.027585,0.027637619399999997,16.666666666666668,276.37619399999994,1.450063440275512,3625.1586006887806,0.0007623837311489999,1.0
Fixed (rho=2),8,300,0.1,44237.5,0.04423750000000001,0.00018621675,10,0,10,0,0.0,44.2375,0.0442375,0.044423716750000015,30.0,148.07905583333337,2.712630686634643,6781.576716586606,0.0019651941697281256,1.0
Fixed (rho=2),16,800,0.1,113062.5,0.11306250000000002,0.0009945179999999996,25,0,25,0,0.0,113.0625,0.1130625,0.11405701800000002,32.0,142.57127250000002,2.830292979546711,7075.732448866777,0.012895571597625003,1.0
Fixed (rho=4),8,800,0.1,226750.0,0.22675000000000023,0.0018130679999999988,50,0,50,0,0.0,226.75,0.22675,0.22856306800000023,16.0,285.7038350000003,1.4112458654906284,3528.114663726571,0.05182667566900005,1.0
Fixed (rho=4),2,900,0.1,254310.0,0.25431000000000026,0.0022913545499999985,56,0,56,0,0.0,254.31,0.25431,0.25660135455000027,16.071428571428573,285.11261616666695,1.41559513979002,3538.9878494750506,0.06525629047561056,1.0
Fixed (rho=2),0,900,0.1,128965.0,0.12896500000000002,0.0012470422499999995,29,0,29,0,0.0,128.965,0.128965,0.13021204225000002,31.03448275862069,144.68004694444448,2.7914550459426977,6978.637614856744,0.01679279602877125,1.0
Fixed (rho=3),17,400,0.1,68005.0,0.06800500000000001,0.0003593519999999999,13,0,13,0,0.0,68.005,0.068005,0.068364352,30.76923076923077,170.91088,2.352768178810382,5881.920447025955,0.00464911775776,1.0
Fixed (rho=2),17,900,0.1,128965.0,0.12896500000000002,0.0012472424999999997,29,0,29,0,0.0,128.965,0.128965,0.13021224250000002,31.03448275862069,144.68026944444446,2.7914550459426977,6978.637614856744,0.016792821854012503,1.0
Fixed (rho=3),1,900,0.1,151465.0,0.15146500000000013,0.0014871599999999993,29,0,29,0,0.0,151.465,0.151465,0.15295216000000011,31.03448275862069,169.94684444444457,2.3767867164031293,5941.966791007824,0.023166898914400016,1.0
Fixed (rho=4),13,400,0.1,113375.0,0.11337499999999999,0.0004983839999999998,25,0,25,0,0.0,113.375,0.113375,0.113873384,16.0,284.68345999999997,1.4112458654906284,3528.114663726571,0.012910394911,1.0
Fixed (rho=3),5,400,0.1,68005.0,0.06800500000000001,0.00035956799999999983,13,0,13,0,0.0,68.005,0.068005,0.06836456800000001,30.76923076923077,170.91142000000002,2.352768178810382,5881.920447025955,0.004649132446840001,1.0
Fixed (rho=3),15,600,0.1,100527.5,0.10052750000000006,0.0007158915000000001,19,0,19,0,0.0,100.5275,0.1005275,0.10124339150000006,31.57894736842105,168.73898583333343,2.3874064310760734,5968.516077690184,0.010177745039016256,1.0
Adaptive (Ours),3,400,0.1,62552.5,0.06255250000000002,0.00031427100000000003,14,0,14,0,0.0,62.5525,0.0625525,0.06286677100000003,28.571428571428573,157.16692750000007,2.557851404819951,6394.628512049879,0.0039324736929775015,1.0
Fixed (rho=3),3,800,0.1,133062.5,0.1330625000000001,0.0011903579999999999,25,0,25,0,0.0,133.0625,0.1330625,0.1342528580000001,32.0,167.81607250000016,2.404884922498826,6012.212306247065,0.017864020917625015,1.0
Fixed (rho=4),13,500,0.1,140972.5,0.1409725,0.0007478887499999998,31,0,31,0,0.0,140.9725,0.1409725,0.14172038875,16.129032258064516,283.4407775,1.4187164163223325,3546.791040805831,0.019978677503059376,1.0
Fixed (rho=4),3,400,0.1,113375.0,0.11337499999999999,0.0004983839999999997,25,0,25,0,0.0,113.375,0.113375,0.113873384,16.0,284.68345999999997,1.4112458654906284,3528.114663726571,0.012910394911,1.0
Fixed (rho=3),17,700,0.1,116795.0,0.11679500000000008,0.0009383760000000003,22,0,22,0,0.0,116.795,0.116795,0.11773337600000008,31.818181818181817,168.19053714285727,2.3973629008091097,5993.4072520227755,0.013750669649920009,1.0
Fixed (rho=4),18,400,0.1,113375.0,0.11337499999999999,0.0004983839999999998,25,0,25,0,0.0,113.375,0.113375,0.113873384,16.0,284.68345999999997,1.4112458654906284,3528.114663726571,0.012910394911,1.0
Fixed (rho=3),17,900,0.1,151465.0,0.15146500000000013,0.0014876864999999993,29,0,29,0,0.0,151.465,0.151465,0.15295268650000013,31.03448275862069,169.9474294444446,2.3767867164031293,5941.966791007824,0.023166978660722516,1.0
Fixed (rho=2),15,500,0.1,71760.0,0.07176000000000005,0.0004346325000000002,16,0,16,0,0.0,71.76,0.07176,0.07219463250000005,31.25,144.3892650000001,2.7870680044593086,6967.670011148271,0.005180686828200004,1.0
Adaptive (Ours),6,400,0.1,62552.5,0.06255250000000002,0.00031434299999999997,14,0,14,0,0.0,62.5525,0.0625525,0.06286684300000002,28.571428571428573,157.16710750000004,2.557851404819951,6394.628512049879,0.0039324781967575015,1.0
Fixed (rho=3),19,800,0.1,133062.5,0.1330625000000001,0.0011903579999999999,25,0,25,0,0.0,133.0625,0.1330625,0.1342528580000001,32.0,167.81607250000016,2.404884922498826,6012.212306247065,0.017864020917625015,1.0
Adaptive (Ours),0,500,0.1,76307.5,0.07630750000000004,0.0004552582500000002,17,0,17,0,0.0,76.3075,0.0763075,0.07676275825000005,29.41176470588235,153.5255165000001,2.6209743472135765,6552.435868033942,0.005857574175161879,1.0
Fixed (rho=4),6,1000,0.1,281945.0,0.281945,0.002769513750000001,62,0,62,0,0.0,281.945,0.281945,0.28471451375,16.129032258064516,284.71451375,1.4187164163223325,3546.791040805831,0.08027383357924375,1.0
Adaptive (Ours),17,400,0.1,62552.5,0.06255250000000002,0.00031434299999999997,14,0,14,0,0.0,62.5525,0.0625525,0.06286684300000002,28.571428571428573,157.16710750000004,2.557851404819951,6394.628512049879,0.0039324781967575015,1.0
Fixed (rho=4),3,1000,0.1,281945.0,0.281945,0.0027692631000000006,62,0,62,0,0.0,281.945,0.281945,0.2847142631,16.129032258064516,284.7142631,1.4187164163223325,3546.791040805831,0.0802737629097295,1.0
Fixed (rho=2),9,200,0.1,29657.5,0.029657499999999996,9.70425e-05,7,0,7,0,0.0,29.6575,0.0296575,0.029754542499999995,28.571428571428573,148.77271249999998,2.6974626991486135,6743.656747871533,0.0008824453441937498,1.0
Fixed (rho=3),13,800,0.1,133062.5,0.1330625000000001,0.0011903579999999999,25,0,25,0,0.0,133.0625,0.1330625,0.1342528580000001,32.0,167.81607250000016,2.404884922498826,6012.212306247065,0.017864020917625015,1.0
Fixed (rho=2),12,300,0.1,44237.5,0.04423750000000001,0.00018612675,10,0,10,0,0.0,44.2375,0.0442375,0.044423626750000014,30.0,148.0787558333334,2.712630686634643,6781.576716586606,0.0019651901883531255,1.0
Fixed (rho=4),17,100,0.1,27585.0,0.027585,5.236875000000001e-05,6,0,6,0,0.0,27.585,0.027585,0.02763736875,16.666666666666668,276.37368749999996,1.450063440275512,3625.1586006887806,0.00076237681696875,1.0
Fixed (rho=3),19,600,0.1,100527.5,0.10052750000000006,0.0007159455,19,0,19,0,0.0,100.5275,0.1005275,0.10124344550000006,31.57894736842105,168.73907583333343,2.3874064310760734,5968.516077690184,0.010177750467501256,1.0
Adaptive (Ours),3,200,0.1,34205.0,0.03420499999999999,0.00010541025,8,0,8,0,0.0,34.205,0.034205,0.03431041024999999,25.0,171.55205124999998,2.3388393509720804,5847.0983774302,0.0011735875826012498,1.0
Fixed (rho=3),19,900,0.1,151465.0,0.15146500000000013,0.0014871599999999993,29,0,29,0,0.0,151.465,0.151465,0.15295216000000011,31.03448275862069,169.94684444444457,2.3767867164031293,5941.966791007824,0.023166898914400016,1.0
Fixed (rho=4),18,500,0.1,140972.5,0.1409725,0.0007478887499999998,31,0,31,0,0.0,140.9725,0.1409725,0.14172038875,16.129032258064516,283.4407775,1.4187164163223325,3546.791040805831,0.019978677503059376,1.0
Fixed (rho=3),3,200,0.1,35482.5,0.0354825,0.0001208115,7,0,7,0,0.0,35.4825,0.0354825,0.0356033115,28.571428571428573,178.01655749999998,2.2546325653491155,5636.581413372789,0.00126329450029875,1.0
Fixed (rho=4),2,100,0.1,27585.0,0.027585,5.21181e-05,6,0,6,0,0.0,27.585,0.027585,0.0276371181,16.666666666666668,276.371181,1.450063440275512,3625.1586006887806,0.0007623699027884999,1.0
Fixed (rho=2),3,900,0.1,128965.0,0.12896500000000002,0.0012472424999999995,29,0,29,0,0.0,128.965,0.128965,0.13021224250000002,31.03448275862069,144.68026944444446,2.7914550459426977,6978.637614856744,0.016792821854012503,1.0
Fixed (rho=2),4,900,0.1,128965.0,0.12896500000000002,0.0012472424999999995,29,0,29,0,0.0,128.965,0.128965,0.13021224250000002,31.03448275862069,144.68026944444446,2.7914550459426977,6978.637614856744,0.016792821854012503,1.0
Fixed (rho=4),17,600,0.1,168582.5,0.16858250000000008,0.0010472805000000006,37,0,37,0,0.0,168.5825,0.1685825,0.16962978050000008,16.216216216216218,282.7163008333335,1.4236353120875536,3559.088280218884,0.028596612471141262,1.0
Fixed (rho=4),5,200,0.1,55182.5,0.05518250000000001,0.00016022609999999995,12,0,12,0,0.0,55.1825,0.0551825,0.05534272610000001,16.666666666666668,276.7136305,1.4497349703257374,3624.337425814343,0.0030539499830132505,1.0
Adaptive (Ours),7,200,0.1,34205.0,0.03420499999999999,0.00010541024999999999,8,0,8,0,0.0,34.205,0.034205,0.03431041024999999,25.0,171.55205124999998,2.3388393509720804,5847.0983774302,0.0011735875826012498,1.0
Fixed (rho=2),5,600,0.1,85527.5,0.08552750000000003,0.0005964435000000002,19,0,19,0,0.0,85.5275,0.0855275,0.08612394350000004,31.57894736842105,143.5399058333334,2.806114992253953,7015.287480634883,0.007365965577696254,1.0
Fixed (rho=2),0,100,0.1,15902.5,0.0159025,3.6069749999999995e-05,4,0,4,0,0.0,15.9025,0.0159025,0.01593856975,25.0,159.3856975,2.5153277786511556,6288.319446627888,0.000253463105449375,1.0
